protein1 protein2 experimental database textmining combined_score
362663.ECP_1282 362663.ECP_4563 214 0 42 214
362663.ECP_1282 362663.ECP_2261 343 0 108 388
362663.ECP_1282 362663.ECP_2767 290 0 271 460
362663.ECP_1282 362663.ECP_1832 844 0 178 866
362663.ECP_1282 362663.ECP_2722 152 0 639 680
362663.ECP_1282 362663.ECP_4121 214 0 54 224
362663.ECP_1282 362663.ECP_3298 956 0 502 977
362663.ECP_1282 362663.ECP_1901 214 0 42 214
362663.ECP_1282 362663.ECP_3113 233 0 54 243
362663.ECP_1282 362663.ECP_1485 271 0 185 380
362663.ECP_1282 362663.ECP_1826 225 0 85 260
362663.ECP_1282 362663.ECP_4282 122 0 78 155
362663.ECP_1282 362663.ECP_2395 965 0 271 973
362663.ECP_1282 362663.ECP_1873 115 0 90 160
362663.ECP_1282 362663.ECP_4564 214 0 42 214
362663.ECP_1282 362663.ECP_1124 214 0 79 245
362663.ECP_1283 362663.ECP_2087 0 0 230 229
362663.ECP_1283 362663.ECP_3263 247 0 0 246
362663.ECP_1283 362663.ECP_2088 274 0 0 274
362663.ECP_1283 362663.ECP_2073 274 0 0 274
362663.ECP_1283 362663.ECP_2082 183 0 249 360
362663.ECP_1284 362663.ECP_0793 186 0 0 186
362663.ECP_1284 362663.ECP_0484 199 0 0 199
362663.ECP_1284 362663.ECP_3659 229 0 0 228
362663.ECP_1284 362663.ECP_3502 222 0 0 222
362663.ECP_1284 362663.ECP_0521 992 0 105 992
362663.ECP_1284 362663.ECP_1873 199 0 0 199
362663.ECP_1284 362663.ECP_1570 287 0 108 336
362663.ECP_1284 362663.ECP_2998 258 0 44 260
362663.ECP_1284 362663.ECP_0895 229 0 0 228
362663.ECP_1284 362663.ECP_2632 281 0 0 281
362663.ECP_1284 362663.ECP_1677 199 0 0 199
362663.ECP_1284 362663.ECP_0654 229 0 0 228
362663.ECP_1284 362663.ECP_1766 332 0 0 332
362663.ECP_1284 362663.ECP_0987 229 0 0 228
362663.ECP_1285 362663.ECP_2840 0 0 540 540
362663.ECP_1285 362663.ECP_0497 199 0 0 199
362663.ECP_1285 362663.ECP_3973 199 0 0 199
362663.ECP_1287 362663.ECP_2824 249 0 0 248
362663.ECP_1287 362663.ECP_3095 254 0 0 254
362663.ECP_1287 362663.ECP_2528 320 0 0 319
362663.ECP_1287 362663.ECP_2444 292 0 0 292
362663.ECP_1287 362663.ECP_1420 100 0 98 153
362663.ECP_1287 362663.ECP_1025 249 0 0 248
362663.ECP_1287 362663.ECP_1729 254 0 0 254
362663.ECP_1287 362663.ECP_2760 187 0 0 187
362663.ECP_1287 362663.ECP_3343 154 0 0 153
362663.ECP_1287 362663.ECP_3952 154 0 0 153
362663.ECP_1287 362663.ECP_2200 154 0 0 153
362663.ECP_1287 362663.ECP_2379 286 0 283 466
362663.ECP_1287 362663.ECP_3906 221 0 0 221
362663.ECP_1287 362663.ECP_0123 0 0 199 199
362663.ECP_1287 362663.ECP_0538 154 0 0 153
362663.ECP_1287 362663.ECP_4128 139 0 158 244
362663.ECP_1287 362663.ECP_0628 222 0 0 222
362663.ECP_1287 362663.ECP_1796 83 0 201 235
362663.ECP_1287 362663.ECP_1085 222 0 0 222
362663.ECP_1287 362663.ECP_1446 100 0 98 153
362663.ECP_1287 362663.ECP_2523 153 0 0 152
362663.ECP_1287 362663.ECP_4029 291 0 0 290
362663.ECP_1287 362663.ECP_2176 222 0 0 222
362663.ECP_1287 362663.ECP_0387 100 0 98 153
362663.ECP_1287 362663.ECP_0372 0 0 157 156
362663.ECP_1287 362663.ECP_4519 136 0 190 270
362663.ECP_1287 362663.ECP_1678 199 0 0 199
362663.ECP_1287 362663.ECP_4422 266 0 0 266
362663.ECP_1287 362663.ECP_2073 188 0 0 188
362663.ECP_1287 362663.ECP_1555 295 0 0 295
362663.ECP_1287 362663.ECP_4177 0 0 157 156
362663.ECP_1287 362663.ECP_2477 291 0 0 290
362663.ECP_1287 362663.ECP_1720 154 0 0 153
362663.ECP_1287 362663.ECP_2935 228 0 0 227
362663.ECP_1287 362663.ECP_3349 154 0 0 153
362663.ECP_1287 362663.ECP_3263 188 0 0 188
362663.ECP_1287 362663.ECP_2665 222 0 0 222
362663.ECP_1287 362663.ECP_2268 58 0 153 168
362663.ECP_1287 362663.ECP_4058 58 0 153 168
362663.ECP_1287 362663.ECP_4515 222 0 0 222
362663.ECP_1287 362663.ECP_3088 222 0 0 222
362663.ECP_1287 362663.ECP_3626 154 0 0 153
362663.ECP_1287 362663.ECP_4456 153 0 99 204
362663.ECP_1287 362663.ECP_1943 293 0 0 293
362663.ECP_1287 362663.ECP_2387 154 0 0 153
362663.ECP_1287 362663.ECP_1509 100 0 98 153
362663.ECP_1287 362663.ECP_2624 100 0 98 153
362663.ECP_1287 362663.ECP_4238 222 0 0 222
362663.ECP_1287 362663.ECP_4458 222 0 0 222
362663.ECP_1287 362663.ECP_2857 58 0 153 168
362663.ECP_1287 362663.ECP_4765 186 0 0 186
362663.ECP_1287 362663.ECP_3319 286 0 261 449
362663.ECP_1287 362663.ECP_0366 254 0 0 254
362663.ECP_1287 362663.ECP_1563 222 0 0 222
362663.ECP_1287 362663.ECP_2449 222 0 0 222
362663.ECP_1287 362663.ECP_1550 222 0 0 222
362663.ECP_1287 362663.ECP_2438 292 0 0 292
362663.ECP_1287 362663.ECP_2206 154 0 0 153
362663.ECP_1287 362663.ECP_2138 154 0 0 153
362663.ECP_1287 362663.ECP_2750 154 0 0 153
362663.ECP_1287 362663.ECP_2855 222 0 0 222
362663.ECP_1287 362663.ECP_2905 249 0 0 248
362663.ECP_1287 362663.ECP_2929 291 0 0 290
362663.ECP_1287 362663.ECP_4040 266 0 0 266
362663.ECP_1287 362663.ECP_4276 0 0 157 156
362663.ECP_1287 362663.ECP_2782 100 0 98 153
362663.ECP_1287 362663.ECP_4243 58 0 216 229
362663.ECP_1287 362663.ECP_2467 100 0 98 153
362663.ECP_1287 362663.ECP_0421 292 0 0 292
362663.ECP_1287 362663.ECP_0401 136 0 190 270
362663.ECP_1287 362663.ECP_2625 244 0 0 243
362663.ECP_1287 362663.ECP_1979 293 0 0 293
362663.ECP_1287 362663.ECP_1480 136 0 190 270
362663.ECP_1287 362663.ECP_2380 58 0 153 168
362663.ECP_1287 362663.ECP_2004 154 0 0 153
362663.ECP_1287 362663.ECP_2983 154 0 0 153
362663.ECP_1287 362663.ECP_0894 0 0 429 429
362663.ECP_1287 362663.ECP_2906 266 0 0 266
362663.ECP_1287 362663.ECP_4087 154 0 0 153
362663.ECP_1287 362663.ECP_1320 222 0 0 222
362663.ECP_1287 362663.ECP_2689 199 0 0 199
362663.ECP_1287 362663.ECP_3903 199 0 0 199
362663.ECP_1287 362663.ECP_4059 286 0 283 466
362663.ECP_1287 362663.ECP_2465 100 0 98 153
362663.ECP_1287 362663.ECP_3590 0 0 157 156
362663.ECP_1287 362663.ECP_1223 295 0 0 295
362663.ECP_1287 362663.ECP_0484 199 0 0 199
362663.ECP_1287 362663.ECP_0369 254 0 0 254
362663.ECP_1287 362663.ECP_4509 320 0 0 319
362663.ECP_1287 362663.ECP_2088 188 0 0 188
362663.ECP_1287 362663.ECP_3691 100 0 98 153
362663.ECP_1287 362663.ECP_0213 254 0 0 254
362663.ECP_1287 362663.ECP_2747 222 0 0 222
362663.ECP_1287 362663.ECP_0036 153 0 99 204
362663.ECP_1287 362663.ECP_2359 249 0 0 248
362663.ECP_1290 362663.ECP_3646 0 507 288 633
362663.ECP_1290 362663.ECP_3644 0 0 187 187
362663.ECP_1290 362663.ECP_0844 0 507 130 552
362663.ECP_1290 362663.ECP_1350 0 0 162 161
362663.ECP_1290 362663.ECP_0845 0 0 187 187
362663.ECP_1290 362663.ECP_1291 0 0 439 439
362663.ECP_1290 362663.ECP_3571 0 507 288 633
362663.ECP_1290 362663.ECP_1292 0 0 219 219
362663.ECP_1290 362663.ECP_0843 0 507 130 552
362663.ECP_1290 362663.ECP_4318 0 507 85 529
362663.ECP_1290 362663.ECP_1294 0 800 0 800
362663.ECP_1291 362663.ECP_3641 49 0 210 216
362663.ECP_1291 362663.ECP_3573 77 0 128 160
362663.ECP_1291 362663.ECP_3643 77 0 263 290
362663.ECP_1291 362663.ECP_1290 0 0 439 439
362663.ECP_1291 362663.ECP_1292 111 800 717 945
362663.ECP_1291 362663.ECP_0846 101 0 110 165
362663.ECP_1291 362663.ECP_3571 98 0 140 191
362663.ECP_1291 362663.ECP_0844 115 0 91 161
362663.ECP_1291 362663.ECP_3646 101 0 138 191
362663.ECP_1291 362663.ECP_3642 84 0 171 208
362663.ECP_1291 362663.ECP_1293 84 0 171 208
362663.ECP_1291 362663.ECP_0843 115 0 91 161
362663.ECP_1291 362663.ECP_1294 69 0 517 531
362663.ECP_1292 362663.ECP_3572 87 0 141 182
362663.ECP_1292 362663.ECP_1352 0 0 217 217
362663.ECP_1292 362663.ECP_4317 87 0 141 182
362663.ECP_1292 362663.ECP_1293 100 0 561 588
362663.ECP_1292 362663.ECP_3642 96 0 235 278
362663.ECP_1292 362663.ECP_3644 97 0 256 299
362663.ECP_1292 362663.ECP_3571 102 0 154 207
362663.ECP_1292 362663.ECP_0845 97 0 256 299
362663.ECP_1292 362663.ECP_1291 111 800 717 945
362663.ECP_1292 362663.ECP_1290 0 0 219 219
362663.ECP_1293 362663.ECP_1291 84 0 171 208
362663.ECP_1293 362663.ECP_3644 84 0 171 208
362663.ECP_1293 362663.ECP_3641 170 0 246 347
362663.ECP_1293 362663.ECP_1294 170 0 561 620
362663.ECP_1293 362663.ECP_1292 100 0 561 588
362663.ECP_1293 362663.ECP_3643 98 0 460 492
362663.ECP_1293 362663.ECP_0845 84 0 171 208
362663.ECP_1294 362663.ECP_0845 49 0 210 216
362663.ECP_1294 362663.ECP_3642 170 0 246 347
362663.ECP_1294 362663.ECP_3644 49 0 210 216
362663.ECP_1294 362663.ECP_4315 131 0 129 210
362663.ECP_1294 362663.ECP_3574 131 0 129 210
362663.ECP_1294 362663.ECP_1293 170 0 561 620
362663.ECP_1294 362663.ECP_1290 0 800 0 800
362663.ECP_1294 362663.ECP_1291 69 0 517 531
362663.ECP_1296 362663.ECP_0953 263 0 0 263
362663.ECP_1296 362663.ECP_0924 221 0 0 221
362663.ECP_1298 362663.ECP_1076 199 0 0 199
362663.ECP_1298 362663.ECP_3442 148 0 91 192
362663.ECP_1298 362663.ECP_3114 148 0 91 192
362663.ECP_1298 362663.ECP_0047 0 0 348 347
362663.ECP_1298 362663.ECP_0046 148 0 91 192
362663.ECP_1300 362663.ECP_1094 232 0 230 383
362663.ECP_1300 362663.ECP_2036 232 0 130 303
362663.ECP_1300 362663.ECP_0962 239 0 0 238
362663.ECP_1300 362663.ECP_0748 278 0 547 658
362663.ECP_1300 362663.ECP_1624 268 0 227 409
362663.ECP_1300 362663.ECP_3890 257 0 0 256
362663.ECP_1300 362663.ECP_1994 139 0 128 217
362663.ECP_1300 362663.ECP_0819 325 0 225 454
362663.ECP_1300 362663.ECP_1452 142 0 228 309
362663.ECP_1300 362663.ECP_1947 137 0 137 223
362663.ECP_1300 362663.ECP_0615 270 0 589 687
362663.ECP_1300 362663.ECP_1491 137 0 89 180
362663.ECP_1300 362663.ECP_4183 963 0 856 994
362663.ECP_1300 362663.ECP_0751 257 0 0 256
362663.ECP_1300 362663.ECP_1239 137 0 89 180
362663.ECP_1300 362663.ECP_3597 137 0 108 197
362663.ECP_1300 362663.ECP_3121 312 0 130 375
362663.ECP_1300 362663.ECP_3090 278 0 944 957
362663.ECP_1300 362663.ECP_3089 275 0 883 911
362663.ECP_1300 362663.ECP_0160 993 0 867 999
362663.ECP_1300 362663.ECP_2195 168 0 615 665
362663.ECP_1300 362663.ECP_0071 0 0 514 514
362663.ECP_1300 362663.ECP_0749 153 0 544 597
362663.ECP_1300 362663.ECP_0302 270 0 589 687
362663.ECP_1300 362663.ECP_0314 137 0 108 197
362663.ECP_1304 362663.ECP_4400 285 0 0 284
362663.ECP_1304 362663.ECP_4399 199 0 0 199
362663.ECP_1304 362663.ECP_0962 0 0 240 239
362663.ECP_1304 362663.ECP_0752 0 0 221 221
362663.ECP_1304 362663.ECP_4454 152 0 0 151
362663.ECP_1304 362663.ECP_0735 217 0 0 217
362663.ECP_1304 362663.ECP_0171 217 0 0 217
362663.ECP_1308 362663.ECP_1309 989 0 943 999
362663.ECP_1308 362663.ECP_2064 0 0 238 237
362663.ECP_1308 362663.ECP_1755 203 0 0 203
362663.ECP_1308 362663.ECP_1937 166 0 0 165
362663.ECP_1308 362663.ECP_1312 203 0 0 203
362663.ECP_1308 362663.ECP_1561 0 0 362 362
362663.ECP_1309 362663.ECP_0380 0 0 238 237
362663.ECP_1309 362663.ECP_3469 0 0 496 495
362663.ECP_1309 362663.ECP_1308 989 0 943 999
362663.ECP_1309 362663.ECP_1310 0 0 365 365
362663.ECP_1310 362663.ECP_0076 0 0 296 296
362663.ECP_1310 362663.ECP_1937 184 903 0 917
362663.ECP_1310 362663.ECP_0380 286 0 0 286
362663.ECP_1310 362663.ECP_1311 0 0 293 293
362663.ECP_1310 362663.ECP_1309 0 0 365 365
362663.ECP_1310 362663.ECP_1755 184 903 0 917
362663.ECP_1310 362663.ECP_3451 0 0 293 293
362663.ECP_1310 362663.ECP_1312 184 903 0 917
362663.ECP_1311 362663.ECP_0380 0 0 293 293
362663.ECP_1311 362663.ECP_4754 293 0 0 293
362663.ECP_1311 362663.ECP_1312 295 578 796 934
362663.ECP_1311 362663.ECP_1310 0 0 293 293
362663.ECP_1311 362663.ECP_1937 295 578 484 833
362663.ECP_1311 362663.ECP_3175 293 0 0 293
362663.ECP_1311 362663.ECP_1755 295 578 484 833
362663.ECP_1312 362663.ECP_1310 184 903 0 917
362663.ECP_1312 362663.ECP_2509 0 0 245 244
362663.ECP_1312 362663.ECP_0380 184 554 0 620
362663.ECP_1312 362663.ECP_1639 266 0 0 266
362663.ECP_1312 362663.ECP_2935 133 0 79 167
362663.ECP_1312 362663.ECP_3369 266 0 0 266
362663.ECP_1312 362663.ECP_1311 295 578 796 934
362663.ECP_1312 362663.ECP_1308 203 0 0 203
362663.ECP_1312 362663.ECP_3451 315 578 484 837
362663.ECP_1314 362663.ECP_3154 0 0 244 243
362663.ECP_1314 362663.ECP_1750 0 0 244 243
362663.ECP_1314 362663.ECP_4413 85 0 243 277
362663.ECP_1316 362663.ECP_1453 96 0 145 194
362663.ECP_1316 362663.ECP_3254 0 0 431 431
362663.ECP_1316 362663.ECP_2597 97 0 194 241
362663.ECP_1316 362663.ECP_3252 166 0 0 165
362663.ECP_1316 362663.ECP_2772 97 0 194 241
362663.ECP_1316 362663.ECP_1418 161 0 0 161
362663.ECP_1316 362663.ECP_0683 153 0 0 152
362663.ECP_1316 362663.ECP_0465 158 0 0 157
362663.ECP_1316 362663.ECP_0589 168 0 0 167
362663.ECP_1316 362663.ECP_1078 139 0 194 276
362663.ECP_1316 362663.ECP_0059 97 0 194 241
362663.ECP_1320 362663.ECP_1978 58 512 108 554
362663.ECP_1320 362663.ECP_4059 274 0 0 274
362663.ECP_1320 362663.ECP_3337 89 161 99 251
362663.ECP_1320 362663.ECP_1979 108 615 219 708
362663.ECP_1320 362663.ECP_1634 101 0 108 163
362663.ECP_1320 362663.ECP_2849 134 0 109 195
362663.ECP_1320 362663.ECP_1972 58 164 52 188
362663.ECP_1320 362663.ECP_4267 89 161 54 213
362663.ECP_1320 362663.ECP_3178 0 0 204 204
362663.ECP_1320 362663.ECP_1367 0 0 204 204
362663.ECP_1320 362663.ECP_0959 170 0 0 169
362663.ECP_1320 362663.ECP_1568 0 0 204 204
362663.ECP_1320 362663.ECP_0618 0 116 138 205
362663.ECP_1320 362663.ECP_1970 58 512 179 589
362663.ECP_1320 362663.ECP_3535 0 0 180 179
362663.ECP_1320 362663.ECP_1678 166 0 0 165
362663.ECP_1320 362663.ECP_0188 170 0 0 169
362663.ECP_1320 362663.ECP_1943 97 512 245 638
362663.ECP_1320 362663.ECP_1287 222 0 0 222
362663.ECP_1320 362663.ECP_1942 125 116 95 238
362663.ECP_1320 362663.ECP_0627 268 0 0 268
362663.ECP_1320 362663.ECP_2379 274 0 0 274
362663.ECP_1320 362663.ECP_0559 47 0 225 229
362663.ECP_1320 362663.ECP_1966 58 164 52 188
362663.ECP_1320 362663.ECP_1523 0 0 183 183
362663.ECP_1325 362663.ECP_4287 164 0 0 163
362663.ECP_1325 362663.ECP_2711 149 191 0 282
362663.ECP_1325 362663.ECP_3383 267 0 0 267
362663.ECP_1325 362663.ECP_0220 180 0 0 179
362663.ECP_1325 362663.ECP_4074 181 219 0 333
362663.ECP_1325 362663.ECP_0497 199 0 0 199
362663.ECP_1325 362663.ECP_2831 281 0 0 281
362663.ECP_1325 362663.ECP_3530 294 649 242 795
362663.ECP_1325 362663.ECP_1914 281 0 0 281
362663.ECP_1325 362663.ECP_4213 0 0 235 235
362663.ECP_1325 362663.ECP_2659 0 346 372 571
362663.ECP_1325 362663.ECP_0672 280 0 0 280
362663.ECP_1325 362663.ECP_3900 0 0 615 615
362663.ECP_1325 362663.ECP_2435 199 0 0 199
362663.ECP_1325 362663.ECP_0794 199 0 0 199
362663.ECP_1325 362663.ECP_0060 273 0 130 340
362663.ECP_1325 362663.ECP_4016 294 649 144 769
362663.ECP_1325 362663.ECP_0501 0 0 282 282
362663.ECP_1325 362663.ECP_1874 165 0 0 165
362663.ECP_1325 362663.ECP_4523 311 210 276 571
362663.ECP_1325 362663.ECP_3951 199 0 0 199
362663.ECP_1325 362663.ECP_3393 0 0 196 196
362663.ECP_1325 362663.ECP_1751 64 308 0 324
362663.ECP_1325 362663.ECP_1064 280 0 0 280
362663.ECP_1325 362663.ECP_2781 181 219 0 333
362663.ECP_1325 362663.ECP_4201 267 0 0 267
362663.ECP_1325 362663.ECP_2063 225 0 0 224
362663.ECP_1325 362663.ECP_3122 0 0 574 574
362663.ECP_1325 362663.ECP_0813 64 308 0 324
362663.ECP_1325 362663.ECP_1403 848 0 0 848
362663.ECP_1326 362663.ECP_3383 199 0 0 199
362663.ECP_1326 362663.ECP_2445 0 0 725 725
362663.ECP_1329 362663.ECP_0359 248 0 0 248
362663.ECP_1329 362663.ECP_3390 282 0 0 282
362663.ECP_1329 362663.ECP_0740 215 0 0 215
362663.ECP_1329 362663.ECP_2380 255 0 0 254
362663.ECP_1329 362663.ECP_3272 282 0 0 282
362663.ECP_1329 362663.ECP_3389 282 0 0 282
362663.ECP_1329 362663.ECP_0656 153 0 0 152
362663.ECP_1329 362663.ECP_2625 199 0 0 199
362663.ECP_1329 362663.ECP_0036 236 0 0 236
362663.ECP_1329 362663.ECP_0736 285 0 0 284
362663.ECP_1329 362663.ECP_3387 248 0 0 248
362663.ECP_1329 362663.ECP_0408 291 0 525 648
362663.ECP_1329 362663.ECP_4118 277 0 220 411
362663.ECP_1329 362663.ECP_0407 270 0 0 270
362663.ECP_1329 362663.ECP_4276 113 0 100 167
362663.ECP_1329 362663.ECP_2490 268 0 0 268
362663.ECP_1329 362663.ECP_3395 282 0 0 282
362663.ECP_1329 362663.ECP_2359 151 0 0 150
362663.ECP_1329 362663.ECP_2109 105 0 91 151
362663.ECP_1329 362663.ECP_4509 181 0 0 181
362663.ECP_1329 362663.ECP_4399 285 0 0 284
362663.ECP_1329 362663.ECP_1848 0 0 244 243
362663.ECP_1329 362663.ECP_0075 273 0 242 425
362663.ECP_1329 362663.ECP_0838 166 0 0 165
362663.ECP_1329 362663.ECP_3314 282 0 0 282
362663.ECP_1329 362663.ECP_1869 292 0 0 292
362663.ECP_1329 362663.ECP_3253 282 0 0 282
362663.ECP_1329 362663.ECP_3431 282 0 0 282
362663.ECP_1329 362663.ECP_0484 199 0 0 199
362663.ECP_1329 362663.ECP_3590 113 0 100 167
362663.ECP_1329 362663.ECP_4454 220 0 0 220
362663.ECP_1329 362663.ECP_3735 248 0 0 248
362663.ECP_1329 362663.ECP_4059 236 0 0 236
362663.ECP_1329 362663.ECP_2714 181 0 0 181
362663.ECP_1329 362663.ECP_4387 83 0 154 191
362663.ECP_1329 362663.ECP_4036 215 0 0 215
362663.ECP_1329 362663.ECP_4196 282 0 0 282
362663.ECP_1329 362663.ECP_0397 215 0 0 215
362663.ECP_1329 362663.ECP_3382 282 0 0 282
362663.ECP_1329 362663.ECP_1095 242 0 0 241
362663.ECP_1329 362663.ECP_2929 196 0 0 196
362663.ECP_1329 362663.ECP_2905 151 0 0 150
362663.ECP_1329 362663.ECP_4273 291 0 0 290
362663.ECP_1329 362663.ECP_0570 181 0 0 181
362663.ECP_1329 362663.ECP_2824 151 0 0 150
362663.ECP_1329 362663.ECP_3408 282 0 0 282
362663.ECP_1329 362663.ECP_2607 282 0 0 282
362663.ECP_1329 362663.ECP_2614 271 0 0 271
362663.ECP_1329 362663.ECP_0014 105 0 101 160
362663.ECP_1329 362663.ECP_4445 282 0 0 282
362663.ECP_1329 362663.ECP_4060 236 0 0 236
362663.ECP_1329 362663.ECP_3500 96 0 191 237
362663.ECP_1329 362663.ECP_2901 236 0 0 236
362663.ECP_1329 362663.ECP_3391 282 0 0 282
362663.ECP_1329 362663.ECP_3215 181 0 0 181
362663.ECP_1329 362663.ECP_2857 255 0 0 254
362663.ECP_1329 362663.ECP_4765 268 0 0 268
362663.ECP_1329 362663.ECP_3319 290 0 0 290
362663.ECP_1329 362663.ECP_3762 181 0 0 181
362663.ECP_1329 362663.ECP_4456 236 0 0 236
362663.ECP_1329 362663.ECP_4160 166 0 0 165
362663.ECP_1329 362663.ECP_0786 292 0 0 292
362663.ECP_1329 362663.ECP_0009 166 0 0 165
362663.ECP_1329 362663.ECP_1787 153 0 0 152
362663.ECP_1329 362663.ECP_4224 230 0 0 229
362663.ECP_1329 362663.ECP_3396 282 0 0 282
362663.ECP_1329 362663.ECP_2325 291 0 0 290
362663.ECP_1329 362663.ECP_3384 282 0 0 282
362663.ECP_1329 362663.ECP_4058 255 0 0 254
362663.ECP_1329 362663.ECP_2268 255 0 0 254
362663.ECP_1329 362663.ECP_0737 152 0 0 151
362663.ECP_1329 362663.ECP_3401 292 0 0 292
362663.ECP_1329 362663.ECP_4198 282 0 0 282
362663.ECP_1329 362663.ECP_3394 282 0 0 282
362663.ECP_1329 362663.ECP_4177 113 0 100 167
362663.ECP_1329 362663.ECP_3385 282 0 0 282
362663.ECP_1329 362663.ECP_1555 294 0 0 294
362663.ECP_1329 362663.ECP_2534 0 0 174 173
362663.ECP_1329 362663.ECP_1601 277 0 220 411
362663.ECP_1329 362663.ECP_1081 282 0 0 282
362663.ECP_1329 362663.ECP_2531 105 0 91 151
362663.ECP_1329 362663.ECP_3405 291 0 0 290
362663.ECP_1329 362663.ECP_2477 196 0 0 196
362663.ECP_1329 362663.ECP_4400 220 0 0 220
362663.ECP_1329 362663.ECP_3404 282 0 0 282
362663.ECP_1329 362663.ECP_4088 181 0 0 181
362663.ECP_1329 362663.ECP_1710 105 0 91 151
362663.ECP_1329 362663.ECP_3398 282 0 0 282
362663.ECP_1329 362663.ECP_0372 113 0 100 167
362663.ECP_1329 362663.ECP_1678 183 0 0 183
362663.ECP_1329 362663.ECP_2476 166 0 0 165
362663.ECP_1329 362663.ECP_0249 153 0 0 152
362663.ECP_1329 362663.ECP_0579 215 0 0 215
362663.ECP_1329 362663.ECP_4029 196 0 0 196
362663.ECP_1329 362663.ECP_2523 270 0 0 270
362663.ECP_1329 362663.ECP_3386 282 0 0 282
362663.ECP_1329 362663.ECP_3053 230 0 0 229
362663.ECP_1329 362663.ECP_0731 291 0 592 698
362663.ECP_1329 362663.ECP_1592 211 0 0 211
362663.ECP_1329 362663.ECP_4128 271 0 0 271
362663.ECP_1329 362663.ECP_0123 113 0 100 167
362663.ECP_1329 362663.ECP_2569 282 0 0 282
362663.ECP_1329 362663.ECP_4197 282 0 0 282
362663.ECP_1329 362663.ECP_2610 282 0 0 282
362663.ECP_1329 362663.ECP_0578 215 0 0 215
362663.ECP_1329 362663.ECP_3403 282 0 0 282
362663.ECP_1329 362663.ECP_2379 236 0 0 236
362663.ECP_1329 362663.ECP_4278 215 0 0 215
362663.ECP_1329 362663.ECP_0939 291 0 0 290
362663.ECP_1329 362663.ECP_4035 215 0 0 215
362663.ECP_1329 362663.ECP_2411 236 0 0 236
362663.ECP_1329 362663.ECP_0735 220 0 0 220
362663.ECP_1329 362663.ECP_2528 181 0 0 181
362663.ECP_1329 362663.ECP_1025 151 0 0 150
362663.ECP_1329 362663.ECP_3313 282 0 0 282
362663.ECP_1329 362663.ECP_4274 152 0 0 151
362663.ECP_1332 362663.ECP_3316 0 0 274 274
362663.ECP_1333 362663.ECP_3265 0 0 542 542
362663.ECP_1333 362663.ECP_0962 0 0 280 280
362663.ECP_1333 362663.ECP_3721 0 0 502 502
362663.ECP_1334 362663.ECP_2550 187 0 0 187
362663.ECP_1334 362663.ECP_3630 187 0 0 187
362663.ECP_1334 362663.ECP_0741 187 0 0 187
362663.ECP_1334 362663.ECP_1023 187 0 0 187
362663.ECP_1335 362663.ECP_1397 152 0 59 167
362663.ECP_1335 362663.ECP_3399 382 0 0 382
362663.ECP_1335 362663.ECP_2152 79 316 0 343
362663.ECP_1335 362663.ECP_0898 544 790 0 900
362663.ECP_1335 362663.ECP_2578 152 0 59 167
362663.ECP_1335 362663.ECP_3409 381 0 0 381
362663.ECP_1335 362663.ECP_3391 434 0 0 434
362663.ECP_1335 362663.ECP_3402 341 0 108 387
362663.ECP_1335 362663.ECP_1418 58 166 77 211
362663.ECP_1335 362663.ECP_3432 378 0 0 378
362663.ECP_1335 362663.ECP_3384 381 0 0 381
362663.ECP_1335 362663.ECP_3395 378 0 0 378
362663.ECP_1335 362663.ECP_3692 309 790 163 867
362663.ECP_1335 362663.ECP_3250 152 0 59 167
362663.ECP_1335 362663.ECP_3407 357 0 0 357
362663.ECP_1335 362663.ECP_0158 58 166 77 211
362663.ECP_1335 362663.ECP_3404 384 0 0 384
362663.ECP_1335 362663.ECP_3253 384 0 0 384
362663.ECP_1335 362663.ECP_3431 384 0 79 408
362663.ECP_1335 362663.ECP_3394 378 0 0 378
362663.ECP_1335 362663.ECP_3385 378 0 0 378
362663.ECP_1335 362663.ECP_0811 152 0 59 167
362663.ECP_1335 362663.ECP_3256 280 740 187 834
362663.ECP_1335 362663.ECP_0176 152 0 0 151
362663.ECP_1335 362663.ECP_3386 382 0 0 382
362663.ECP_1335 362663.ECP_3972 152 0 59 167
362663.ECP_1335 362663.ECP_3430 0 0 180 179
362663.ECP_1335 362663.ECP_1183 265 545 0 651
362663.ECP_1335 362663.ECP_0177 382 0 0 382
362663.ECP_1337 362663.ECP_1780 199 0 0 199
362663.ECP_1337 362663.ECP_1887 199 0 0 199
362663.ECP_1337 362663.ECP_2586 296 0 0 296
362663.ECP_1339 362663.ECP_1521 215 0 100 263
362663.ECP_1339 362663.ECP_1394 224 0 848 877
362663.ECP_1339 362663.ECP_2217 0 0 221 221
362663.ECP_1339 362663.ECP_3336 139 0 474 527
362663.ECP_1339 362663.ECP_1741 139 0 498 549
362663.ECP_1339 362663.ECP_3625 0 0 458 457
362663.ECP_1339 362663.ECP_1200 0 0 223 223
362663.ECP_1339 362663.ECP_0847 0 0 224 224
362663.ECP_1339 362663.ECP_1506 139 0 85 178
362663.ECP_1339 362663.ECP_3629 139 0 443 499
362663.ECP_1339 362663.ECP_4079 293 0 0 293
362663.ECP_1339 362663.ECP_1889 215 0 455 553
362663.ECP_1339 362663.ECP_4281 293 0 0 293
362663.ECP_1339 362663.ECP_2263 293 0 0 293
362663.ECP_1339 362663.ECP_1199 132 0 226 299
362663.ECP_1339 362663.ECP_1205 0 0 183 183
362663.ECP_1339 362663.ECP_0444 215 0 455 553
