protein1 protein2 experimental database textmining combined_score
1034809.SLUG_12090 1034809.SLUG_12480 999 0 0 999
1034809.SLUG_12090 1034809.SLUG_20360 207 0 0 207
1034809.SLUG_12090 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_12090 1034809.SLUG_00140 996 0 0 996
1034809.SLUG_12090 1034809.SLUG_07960 999 0 0 999
1034809.SLUG_12090 1034809.SLUG_07800 999 638 0 999
1034809.SLUG_12090 1034809.SLUG_16880 259 0 0 258
1034809.SLUG_12090 1034809.SLUG_14820 230 0 0 229
1034809.SLUG_12090 1034809.SLUG_13580 400 814 0 883
1034809.SLUG_12090 1034809.SLUG_15630 815 864 0 973
1034809.SLUG_12090 1034809.SLUG_07920 998 0 0 998
1034809.SLUG_12090 1034809.SLUG_24150 163 0 0 163
1034809.SLUG_12090 1034809.SLUG_17630 263 0 0 263
1034809.SLUG_12090 1034809.SLUG_24410 999 0 0 999
1034809.SLUG_12090 1034809.SLUG_16280 398 864 0 914
1034809.SLUG_12090 1034809.SLUG_07750 999 994 458 999
1034809.SLUG_12090 1034809.SLUG_15640 983 0 0 983
1034809.SLUG_12090 1034809.SLUG_16170 158 0 0 157
1034809.SLUG_12090 1034809.SLUG_22670 835 0 0 835
1034809.SLUG_12090 1034809.SLUG_10170 193 0 0 193
1034809.SLUG_12090 1034809.SLUG_07760 999 638 0 999
1034809.SLUG_12090 1034809.SLUG_07820 999 864 0 999
1034809.SLUG_12090 1034809.SLUG_16270 835 751 0 957
1034809.SLUG_12090 1034809.SLUG_16700 463 0 0 463
1034809.SLUG_12090 1034809.SLUG_12460 852 0 0 852
1034809.SLUG_12090 1034809.SLUG_16580 999 0 0 999
1034809.SLUG_12090 1034809.SLUG_17790 259 0 0 258
1034809.SLUG_12090 1034809.SLUG_16790 999 0 0 999
1034809.SLUG_12090 1034809.SLUG_07690 999 641 0 999
1034809.SLUG_12090 1034809.SLUG_10300 116 307 0 361
1034809.SLUG_12090 1034809.SLUG_19940 153 0 0 152
1034809.SLUG_12090 1034809.SLUG_07880 999 638 0 999
1034809.SLUG_12090 1034809.SLUG_10130 230 0 0 229
1034809.SLUG_12090 1034809.SLUG_07170 263 0 0 263
1034809.SLUG_12100 1034809.SLUG_10390 158 0 0 157
1034809.SLUG_12100 1034809.SLUG_04530 158 0 0 157
1034809.SLUG_12100 1034809.SLUG_11840 158 0 0 157
1034809.SLUG_12100 1034809.SLUG_07070 156 0 0 155
1034809.SLUG_12100 1034809.SLUG_19900 158 0 0 157
1034809.SLUG_12100 1034809.SLUG_19860 158 0 0 157
1034809.SLUG_12110 1034809.SLUG_12690 0 0 661 661
1034809.SLUG_12110 1034809.SLUG_17370 183 0 0 183
1034809.SLUG_12110 1034809.SLUG_17110 183 0 0 183
1034809.SLUG_12110 1034809.SLUG_19660 159 0 0 158
1034809.SLUG_12110 1034809.SLUG_11990 156 0 0 155
1034809.SLUG_12110 1034809.SLUG_14570 264 0 660 739
1034809.SLUG_12110 1034809.SLUG_17150 186 0 665 715
1034809.SLUG_12110 1034809.SLUG_17140 186 0 665 715
1034809.SLUG_12110 1034809.SLUG_00180 0 0 152 151
1034809.SLUG_12110 1034809.SLUG_17080 227 0 625 697
1034809.SLUG_12110 1034809.SLUG_16740 0 0 265 265
1034809.SLUG_12110 1034809.SLUG_14530 156 0 0 155
1034809.SLUG_12120 1034809.SLUG_13780 159 0 0 158
1034809.SLUG_12120 1034809.SLUG_19290 272 0 0 272
1034809.SLUG_12120 1034809.SLUG_07370 158 0 0 157
1034809.SLUG_12120 1034809.SLUG_20230 159 0 0 158
1034809.SLUG_12120 1034809.SLUG_07470 187 0 96 233
1034809.SLUG_12120 1034809.SLUG_16710 264 0 96 306
1034809.SLUG_12120 1034809.SLUG_05160 161 0 0 161
1034809.SLUG_12120 1034809.SLUG_22990 0 0 196 196
1034809.SLUG_12120 1034809.SLUG_19760 504 641 244 853
1034809.SLUG_12120 1034809.SLUG_19310 264 0 96 306
1034809.SLUG_12120 1034809.SLUG_22970 180 0 0 179
1034809.SLUG_12120 1034809.SLUG_04920 187 0 96 233
1034809.SLUG_12120 1034809.SLUG_11710 159 0 0 158
1034809.SLUG_12120 1034809.SLUG_13310 0 0 193 193
1034809.SLUG_12120 1034809.SLUG_12130 187 0 0 187
1034809.SLUG_12120 1034809.SLUG_10160 305 0 243 451
1034809.SLUG_12120 1034809.SLUG_12950 0 0 244 243
1034809.SLUG_12120 1034809.SLUG_11770 161 0 0 161
1034809.SLUG_12120 1034809.SLUG_07430 187 0 0 187
1034809.SLUG_12120 1034809.SLUG_16530 190 0 0 190
1034809.SLUG_12120 1034809.SLUG_03580 161 0 0 161
1034809.SLUG_12120 1034809.SLUG_20150 159 0 0 158
1034809.SLUG_12120 1034809.SLUG_22830 189 0 0 189
1034809.SLUG_12130 1034809.SLUG_12940 187 0 0 187
1034809.SLUG_12130 1034809.SLUG_12120 187 0 0 187
1034809.SLUG_12130 1034809.SLUG_10160 0 0 421 420
1034809.SLUG_12150 1034809.SLUG_24150 163 0 0 163
1034809.SLUG_12150 1034809.SLUG_23770 0 0 361 361
1034809.SLUG_12150 1034809.SLUG_17330 159 0 0 158
1034809.SLUG_12150 1034809.SLUG_10930 161 0 0 161
1034809.SLUG_12150 1034809.SLUG_20590 159 0 0 158
1034809.SLUG_12150 1034809.SLUG_16380 193 0 0 193
1034809.SLUG_12150 1034809.SLUG_10300 229 0 0 228
1034809.SLUG_12150 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_12150 1034809.SLUG_14030 156 0 0 155
1034809.SLUG_12150 1034809.SLUG_10180 156 0 0 155
1034809.SLUG_12150 1034809.SLUG_01530 161 0 0 161
1034809.SLUG_12170 1034809.SLUG_10180 156 0 0 155
1034809.SLUG_12170 1034809.SLUG_17870 153 0 0 152
1034809.SLUG_12170 1034809.SLUG_13930 229 0 525 618
1034809.SLUG_12170 1034809.SLUG_03720 153 0 0 152
1034809.SLUG_12170 1034809.SLUG_22130 229 0 665 730
1034809.SLUG_12170 1034809.SLUG_15900 0 0 206 206
1034809.SLUG_12170 1034809.SLUG_14030 156 0 0 155
1034809.SLUG_12170 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_12170 1034809.SLUG_24150 163 0 0 163
1034809.SLUG_12180 1034809.SLUG_12970 156 0 0 155
1034809.SLUG_12180 1034809.SLUG_12300 161 0 0 161
1034809.SLUG_12180 1034809.SLUG_00850 0 0 190 190
1034809.SLUG_12180 1034809.SLUG_10300 157 0 235 327
1034809.SLUG_12200 1034809.SLUG_02280 156 0 0 155
1034809.SLUG_12200 1034809.SLUG_20570 160 0 0 159
1034809.SLUG_12200 1034809.SLUG_21940 226 0 0 225
1034809.SLUG_12200 1034809.SLUG_10530 160 0 0 159
1034809.SLUG_12200 1034809.SLUG_15490 229 0 0 228
1034809.SLUG_12200 1034809.SLUG_22100 219 0 0 219
1034809.SLUG_12200 1034809.SLUG_09450 159 0 0 158
1034809.SLUG_12200 1034809.SLUG_02190 159 0 0 158
1034809.SLUG_12200 1034809.SLUG_10460 159 0 0 158
1034809.SLUG_12200 1034809.SLUG_03210 168 0 0 167
1034809.SLUG_12200 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_12200 1034809.SLUG_02640 162 0 0 161
1034809.SLUG_12200 1034809.SLUG_14080 161 0 0 161
1034809.SLUG_12200 1034809.SLUG_12050 209 0 0 209
1034809.SLUG_12200 1034809.SLUG_10310 160 0 0 159
1034809.SLUG_12200 1034809.SLUG_17740 156 0 0 155
1034809.SLUG_12200 1034809.SLUG_23670 160 0 0 159
1034809.SLUG_12200 1034809.SLUG_10660 224 0 0 224
1034809.SLUG_12200 1034809.SLUG_12060 230 0 0 229
1034809.SLUG_12200 1034809.SLUG_20250 230 0 0 229
1034809.SLUG_12200 1034809.SLUG_05160 159 0 0 158
1034809.SLUG_12200 1034809.SLUG_04770 159 0 0 158
1034809.SLUG_12200 1034809.SLUG_23520 157 0 0 156
1034809.SLUG_12200 1034809.SLUG_15560 230 0 0 229
1034809.SLUG_12200 1034809.SLUG_10570 167 0 0 167
1034809.SLUG_12200 1034809.SLUG_14030 152 0 0 151
1034809.SLUG_12200 1034809.SLUG_15650 222 0 0 222
1034809.SLUG_12200 1034809.SLUG_06960 247 0 0 246
1034809.SLUG_12200 1034809.SLUG_22060 156 0 0 155
1034809.SLUG_12200 1034809.SLUG_13940 156 0 0 155
1034809.SLUG_12200 1034809.SLUG_16980 155 0 0 154
1034809.SLUG_12200 1034809.SLUG_03880 222 0 0 222
1034809.SLUG_12200 1034809.SLUG_09090 168 0 0 167
1034809.SLUG_12200 1034809.SLUG_23760 225 0 76 253
1034809.SLUG_12200 1034809.SLUG_11130 162 0 0 161
1034809.SLUG_12200 1034809.SLUG_11310 161 0 0 161
1034809.SLUG_12200 1034809.SLUG_11160 261 0 0 261
1034809.SLUG_12200 1034809.SLUG_15620 160 0 0 159
1034809.SLUG_12200 1034809.SLUG_18660 198 0 0 198
1034809.SLUG_12200 1034809.SLUG_04300 159 0 0 158
1034809.SLUG_12200 1034809.SLUG_11060 209 0 0 209
1034809.SLUG_12200 1034809.SLUG_14010 160 0 0 159
1034809.SLUG_12200 1034809.SLUG_03580 159 0 0 158
1034809.SLUG_12200 1034809.SLUG_22830 170 0 0 169
1034809.SLUG_12200 1034809.SLUG_19100 226 0 0 225
1034809.SLUG_12200 1034809.SLUG_10180 152 0 0 151
1034809.SLUG_12200 1034809.SLUG_03660 159 0 0 158
1034809.SLUG_12200 1034809.SLUG_18900 219 0 0 219
1034809.SLUG_12200 1034809.SLUG_24150 163 0 0 163
1034809.SLUG_12200 1034809.SLUG_18220 160 0 0 159
1034809.SLUG_12200 1034809.SLUG_11530 230 0 0 229
1034809.SLUG_12200 1034809.SLUG_22950 157 0 0 156
1034809.SLUG_12200 1034809.SLUG_11770 159 0 0 158
1034809.SLUG_12200 1034809.SLUG_04220 160 0 0 159
1034809.SLUG_12200 1034809.SLUG_05120 156 0 0 155
1034809.SLUG_12220 1034809.SLUG_12300 161 0 0 161
1034809.SLUG_12220 1034809.SLUG_12970 156 0 0 155
1034809.SLUG_12220 1034809.SLUG_00850 0 0 203 203
1034809.SLUG_12220 1034809.SLUG_10300 157 0 235 327
1034809.SLUG_12240 1034809.SLUG_16830 157 0 0 156
1034809.SLUG_12250 1034809.SLUG_06210 222 0 0 222
1034809.SLUG_12250 1034809.SLUG_23330 737 801 463 969
1034809.SLUG_12250 1034809.SLUG_15350 0 900 244 921
1034809.SLUG_12250 1034809.SLUG_23240 219 932 0 944
1034809.SLUG_12250 1034809.SLUG_16320 0 0 527 527
1034809.SLUG_12250 1034809.SLUG_10720 0 900 244 921
1034809.SLUG_12250 1034809.SLUG_10730 290 888 244 934
1034809.SLUG_12250 1034809.SLUG_13250 224 932 0 944
1034809.SLUG_12250 1034809.SLUG_00020 996 736 513 999
1034809.SLUG_12250 1034809.SLUG_08430 163 0 0 163
1034809.SLUG_12250 1034809.SLUG_14480 290 888 665 971
1034809.SLUG_12250 1034809.SLUG_23880 163 0 0 163
1034809.SLUG_12250 1034809.SLUG_09690 163 0 0 163
1034809.SLUG_12260 1034809.SLUG_13310 0 0 199 199
1034809.SLUG_12260 1034809.SLUG_13930 221 0 0 221
1034809.SLUG_12260 1034809.SLUG_20260 209 0 0 209
1034809.SLUG_12260 1034809.SLUG_18550 163 0 0 163
1034809.SLUG_12260 1034809.SLUG_11170 163 0 0 163
1034809.SLUG_12260 1034809.SLUG_20450 151 0 0 150
1034809.SLUG_12260 1034809.SLUG_03580 156 0 0 155
1034809.SLUG_12260 1034809.SLUG_17040 163 0 0 163
1034809.SLUG_12260 1034809.SLUG_10180 152 0 0 151
1034809.SLUG_12260 1034809.SLUG_19100 263 0 0 263
1034809.SLUG_12260 1034809.SLUG_12330 193 0 0 193
1034809.SLUG_12260 1034809.SLUG_24150 158 0 0 157
1034809.SLUG_12260 1034809.SLUG_11770 156 0 0 155
1034809.SLUG_12260 1034809.SLUG_12300 120 0 463 507
1034809.SLUG_12260 1034809.SLUG_11920 177 0 0 177
1034809.SLUG_12260 1034809.SLUG_07900 247 0 0 246
1034809.SLUG_12260 1034809.SLUG_22130 221 0 0 221
1034809.SLUG_12260 1034809.SLUG_05160 156 0 0 155
1034809.SLUG_12260 1034809.SLUG_14030 152 0 0 151
1034809.SLUG_12270 1034809.SLUG_03710 0 650 0 650
1034809.SLUG_12270 1034809.SLUG_16640 0 650 0 650
1034809.SLUG_12270 1034809.SLUG_13090 261 942 0 955
1034809.SLUG_12270 1034809.SLUG_13100 295 600 523 853
1034809.SLUG_12270 1034809.SLUG_17750 0 650 0 650
1034809.SLUG_12270 1034809.SLUG_16520 0 600 0 600
1034809.SLUG_12270 1034809.SLUG_04430 0 650 0 650
1034809.SLUG_12270 1034809.SLUG_20230 263 0 0 263
1034809.SLUG_12270 1034809.SLUG_16070 0 650 0 650
1034809.SLUG_12270 1034809.SLUG_11600 242 0 0 241
1034809.SLUG_12270 1034809.SLUG_11090 162 0 0 161
1034809.SLUG_12270 1034809.SLUG_13850 295 600 632 887
1034809.SLUG_12270 1034809.SLUG_16060 0 650 0 650
1034809.SLUG_12270 1034809.SLUG_12280 996 983 0 999
1034809.SLUG_12270 1034809.SLUG_11970 0 650 0 650
1034809.SLUG_12270 1034809.SLUG_16530 0 600 0 600
1034809.SLUG_12270 1034809.SLUG_02310 0 650 0 650
1034809.SLUG_12270 1034809.SLUG_05800 162 0 0 161
1034809.SLUG_12270 1034809.SLUG_13840 261 942 0 955
1034809.SLUG_12270 1034809.SLUG_16440 184 0 0 183
1034809.SLUG_12280 1034809.SLUG_16070 0 650 0 650
1034809.SLUG_12280 1034809.SLUG_20230 263 0 0 263
1034809.SLUG_12280 1034809.SLUG_15950 151 0 0 150
1034809.SLUG_12280 1034809.SLUG_17750 0 650 0 650
1034809.SLUG_12280 1034809.SLUG_16520 0 600 0 600
1034809.SLUG_12280 1034809.SLUG_04430 0 650 0 650
1034809.SLUG_12280 1034809.SLUG_03710 0 650 0 650
1034809.SLUG_12280 1034809.SLUG_16640 0 650 0 650
1034809.SLUG_12280 1034809.SLUG_13090 261 969 0 975
1034809.SLUG_12280 1034809.SLUG_13100 300 600 244 769
1034809.SLUG_12280 1034809.SLUG_13840 261 969 0 975
1034809.SLUG_12280 1034809.SLUG_11970 0 650 0 650
1034809.SLUG_12280 1034809.SLUG_16530 0 600 0 600
1034809.SLUG_12280 1034809.SLUG_02310 0 650 0 650
1034809.SLUG_12280 1034809.SLUG_05800 162 0 0 161
1034809.SLUG_12280 1034809.SLUG_13850 300 600 244 769
1034809.SLUG_12280 1034809.SLUG_16060 0 650 0 650
1034809.SLUG_12280 1034809.SLUG_12270 996 983 0 999
1034809.SLUG_12280 1034809.SLUG_11090 162 0 0 161
1034809.SLUG_12290 1034809.SLUG_14030 179 0 0 179
1034809.SLUG_12290 1034809.SLUG_19200 160 0 0 159
1034809.SLUG_12290 1034809.SLUG_16710 193 0 0 193
1034809.SLUG_12290 1034809.SLUG_11450 183 0 0 183
1034809.SLUG_12290 1034809.SLUG_22600 159 0 0 158
1034809.SLUG_12290 1034809.SLUG_01960 160 0 0 159
1034809.SLUG_12290 1034809.SLUG_14340 160 0 0 159
1034809.SLUG_12290 1034809.SLUG_13530 162 0 0 161
1034809.SLUG_12290 1034809.SLUG_09760 159 0 0 158
1034809.SLUG_12290 1034809.SLUG_09620 184 0 0 183
1034809.SLUG_12290 1034809.SLUG_13160 160 0 0 159
1034809.SLUG_12290 1034809.SLUG_10870 152 0 0 151
1034809.SLUG_12290 1034809.SLUG_10020 158 0 0 157
1034809.SLUG_12290 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_12290 1034809.SLUG_07400 260 0 0 260
1034809.SLUG_12290 1034809.SLUG_19560 160 0 0 159
1034809.SLUG_12290 1034809.SLUG_15490 185 0 0 185
1034809.SLUG_12290 1034809.SLUG_19950 0 0 152 151
1034809.SLUG_12290 1034809.SLUG_06070 0 0 155 154
1034809.SLUG_12290 1034809.SLUG_23080 152 0 0 151
1034809.SLUG_12290 1034809.SLUG_01530 160 0 0 159
1034809.SLUG_12290 1034809.SLUG_03110 160 0 0 159
1034809.SLUG_12290 1034809.SLUG_01130 170 0 0 169
1034809.SLUG_12290 1034809.SLUG_16830 128 0 70 154
1034809.SLUG_12290 1034809.SLUG_08840 170 0 0 169
1034809.SLUG_12290 1034809.SLUG_20990 160 0 0 159
1034809.SLUG_12290 1034809.SLUG_24150 179 0 0 179
1034809.SLUG_12290 1034809.SLUG_09840 222 0 0 222
1034809.SLUG_12290 1034809.SLUG_13210 160 0 0 159
1034809.SLUG_12290 1034809.SLUG_20090 170 0 0 169
1034809.SLUG_12290 1034809.SLUG_10180 179 0 0 179
1034809.SLUG_12290 1034809.SLUG_10930 160 0 0 159
1034809.SLUG_12290 1034809.SLUG_09520 152 0 0 151
1034809.SLUG_12290 1034809.SLUG_19310 193 0 0 193
1034809.SLUG_12290 1034809.SLUG_11490 160 0 0 159
1034809.SLUG_12290 1034809.SLUG_18140 260 0 0 260
1034809.SLUG_12290 1034809.SLUG_18670 160 0 0 159
1034809.SLUG_12290 1034809.SLUG_16110 155 0 0 154
1034809.SLUG_12290 1034809.SLUG_13310 199 0 0 199
1034809.SLUG_12290 1034809.SLUG_01160 0 0 152 151
1034809.SLUG_12290 1034809.SLUG_23800 0 0 152 151
1034809.SLUG_12290 1034809.SLUG_16100 183 0 0 183
1034809.SLUG_12290 1034809.SLUG_05670 170 0 0 169
1034809.SLUG_12300 1034809.SLUG_07880 492 0 0 491
1034809.SLUG_12300 1034809.SLUG_07690 501 0 0 501
1034809.SLUG_12300 1034809.SLUG_20260 213 0 0 213
1034809.SLUG_12300 1034809.SLUG_10300 159 0 0 158
1034809.SLUG_12300 1034809.SLUG_23760 221 0 0 221
1034809.SLUG_12300 1034809.SLUG_13310 125 0 267 331
1034809.SLUG_12300 1034809.SLUG_12320 220 0 0 220
1034809.SLUG_12300 1034809.SLUG_12390 151 0 338 413
1034809.SLUG_12300 1034809.SLUG_07760 492 0 0 491
1034809.SLUG_12300 1034809.SLUG_07820 301 0 0 301
1034809.SLUG_12300 1034809.SLUG_05120 0 0 152 151
1034809.SLUG_12300 1034809.SLUG_24150 164 0 0 163
1034809.SLUG_12300 1034809.SLUG_20590 154 0 0 153
1034809.SLUG_12300 1034809.SLUG_17880 0 0 262 262
1034809.SLUG_12300 1034809.SLUG_07750 383 0 0 382
1034809.SLUG_12300 1034809.SLUG_16280 375 0 0 375
1034809.SLUG_12300 1034809.SLUG_12090 383 0 0 382
1034809.SLUG_12300 1034809.SLUG_15630 301 0 0 301
1034809.SLUG_12300 1034809.SLUG_07800 492 0 0 491
1034809.SLUG_12300 1034809.SLUG_18950 151 0 0 150
1034809.SLUG_12300 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_12300 1034809.SLUG_19950 0 0 175 175
1034809.SLUG_12300 1034809.SLUG_07680 411 0 0 410
1034809.SLUG_12300 1034809.SLUG_07930 383 0 0 382
1034809.SLUG_12300 1034809.SLUG_07780 383 0 0 382
1034809.SLUG_12300 1034809.SLUG_12220 161 0 0 161
1034809.SLUG_12300 1034809.SLUG_17740 0 0 152 151
1034809.SLUG_12300 1034809.SLUG_22690 239 0 0 238
1034809.SLUG_12300 1034809.SLUG_07700 410 0 0 410
1034809.SLUG_12300 1034809.SLUG_07730 429 0 0 429
1034809.SLUG_12300 1034809.SLUG_08010 492 0 0 491
1034809.SLUG_12300 1034809.SLUG_12260 120 0 463 507
1034809.SLUG_12300 1034809.SLUG_07940 383 0 0 382
1034809.SLUG_12300 1034809.SLUG_01160 0 0 175 175
1034809.SLUG_12300 1034809.SLUG_23800 0 0 175 175
1034809.SLUG_12300 1034809.SLUG_09420 0 0 531 531
1034809.SLUG_12300 1034809.SLUG_00750 208 0 0 208
1034809.SLUG_12300 1034809.SLUG_07770 492 0 0 491
1034809.SLUG_12300 1034809.SLUG_07860 409 0 0 408
1034809.SLUG_12300 1034809.SLUG_13940 0 0 152 151
1034809.SLUG_12300 1034809.SLUG_22620 383 0 0 382
1034809.SLUG_12300 1034809.SLUG_13050 148 0 196 285
1034809.SLUG_12300 1034809.SLUG_07810 492 0 0 491
1034809.SLUG_12300 1034809.SLUG_11280 155 0 45 158
1034809.SLUG_12300 1034809.SLUG_16830 225 0 92 266
1034809.SLUG_12300 1034809.SLUG_07840 492 0 0 491
1034809.SLUG_12300 1034809.SLUG_22610 410 0 0 410
1034809.SLUG_12300 1034809.SLUG_07790 499 0 0 499
1034809.SLUG_12300 1034809.SLUG_10180 164 0 0 163
1034809.SLUG_12300 1034809.SLUG_04550 208 0 0 208
1034809.SLUG_12300 1034809.SLUG_07710 492 0 0 491
1034809.SLUG_12300 1034809.SLUG_22700 445 0 0 445
1034809.SLUG_12300 1034809.SLUG_22630 375 0 0 375
1034809.SLUG_12300 1034809.SLUG_07830 383 0 0 382
1034809.SLUG_12300 1034809.SLUG_17330 154 0 0 153
1034809.SLUG_12300 1034809.SLUG_07870 498 0 0 497
1034809.SLUG_12300 1034809.SLUG_00340 160 0 0 159
1034809.SLUG_12300 1034809.SLUG_02280 0 0 152 151
1034809.SLUG_12300 1034809.SLUG_07720 492 0 0 491
1034809.SLUG_12300 1034809.SLUG_20270 151 0 338 413
1034809.SLUG_12300 1034809.SLUG_02620 151 0 0 150
1034809.SLUG_12300 1034809.SLUG_14030 164 0 0 163
1034809.SLUG_12300 1034809.SLUG_22060 0 0 152 151
1034809.SLUG_12300 1034809.SLUG_22680 445 0 0 445
1034809.SLUG_12300 1034809.SLUG_03780 160 0 0 159
1034809.SLUG_12300 1034809.SLUG_16410 383 0 0 382
1034809.SLUG_12300 1034809.SLUG_07850 492 0 0 491
1034809.SLUG_12300 1034809.SLUG_07740 492 0 0 491
1034809.SLUG_12300 1034809.SLUG_21110 208 0 0 208
1034809.SLUG_12300 1034809.SLUG_13530 133 0 77 165
1034809.SLUG_12300 1034809.SLUG_12180 161 0 0 161
1034809.SLUG_12300 1034809.SLUG_16230 410 0 0 410
1034809.SLUG_12320 1034809.SLUG_20780 152 0 0 151
1034809.SLUG_12320 1034809.SLUG_04300 151 0 0 150
1034809.SLUG_12320 1034809.SLUG_10180 156 0 0 155
1034809.SLUG_12320 1034809.SLUG_16530 401 0 0 400
1034809.SLUG_12320 1034809.SLUG_02230 221 0 0 221
1034809.SLUG_12320 1034809.SLUG_16180 264 0 0 264
1034809.SLUG_12320 1034809.SLUG_04550 265 0 194 382
1034809.SLUG_12320 1034809.SLUG_24150 163 0 0 163
1034809.SLUG_12320 1034809.SLUG_03660 151 0 0 150
1034809.SLUG_12320 1034809.SLUG_05120 152 0 0 151
1034809.SLUG_12320 1034809.SLUG_17760 265 0 0 265
1034809.SLUG_12320 1034809.SLUG_16170 264 0 0 264
1034809.SLUG_12320 1034809.SLUG_00010 0 0 265 265
1034809.SLUG_12320 1034809.SLUG_22450 193 0 0 193
1034809.SLUG_12320 1034809.SLUG_13470 225 0 0 224
1034809.SLUG_12320 1034809.SLUG_17300 221 0 0 221
1034809.SLUG_12320 1034809.SLUG_13940 152 0 0 151
1034809.SLUG_12320 1034809.SLUG_10680 152 0 0 151
1034809.SLUG_12320 1034809.SLUG_00750 265 0 194 382
1034809.SLUG_12320 1034809.SLUG_10300 50 0 463 468
1034809.SLUG_12320 1034809.SLUG_15030 228 0 0 227
1034809.SLUG_12320 1034809.SLUG_16520 301 0 0 301
1034809.SLUG_12320 1034809.SLUG_19310 214 0 0 214
1034809.SLUG_12320 1034809.SLUG_15620 225 0 0 224
1034809.SLUG_12320 1034809.SLUG_11160 151 0 388 458
1034809.SLUG_12320 1034809.SLUG_09600 218 0 0 218
1034809.SLUG_12320 1034809.SLUG_23670 296 0 0 296
1034809.SLUG_12320 1034809.SLUG_17740 152 0 0 151
1034809.SLUG_12320 1034809.SLUG_10020 285 0 262 449
1034809.SLUG_12320 1034809.SLUG_21110 265 0 194 382
1034809.SLUG_12320 1034809.SLUG_09620 218 0 0 218
1034809.SLUG_12320 1034809.SLUG_04770 151 0 0 150
1034809.SLUG_12320 1034809.SLUG_13960 265 0 0 265
1034809.SLUG_12320 1034809.SLUG_02310 228 0 0 227
1034809.SLUG_12320 1034809.SLUG_22600 191 0 0 191
1034809.SLUG_12320 1034809.SLUG_22060 152 0 0 151
1034809.SLUG_12320 1034809.SLUG_11600 180 0 0 179
1034809.SLUG_12320 1034809.SLUG_16710 214 0 0 214
1034809.SLUG_12320 1034809.SLUG_14030 156 0 0 155
1034809.SLUG_12320 1034809.SLUG_09630 158 0 0 157
1034809.SLUG_12320 1034809.SLUG_15940 176 0 0 175
1034809.SLUG_12320 1034809.SLUG_02280 152 0 0 151
1034809.SLUG_12320 1034809.SLUG_02300 265 0 0 265
1034809.SLUG_12320 1034809.SLUG_23080 188 0 247 362
1034809.SLUG_12320 1034809.SLUG_12300 220 0 0 220
1034809.SLUG_12320 1034809.SLUG_17290 228 0 0 227
1034809.SLUG_12320 1034809.SLUG_10460 151 0 0 150
1034809.SLUG_12320 1034809.SLUG_17750 228 0 0 227
1034809.SLUG_12320 1034809.SLUG_02190 151 0 0 150
1034809.SLUG_12320 1034809.SLUG_09450 151 0 0 150
1034809.SLUG_12320 1034809.SLUG_15490 295 0 664 752
1034809.SLUG_12320 1034809.SLUG_13970 228 0 0 227
1034809.SLUG_12320 1034809.SLUG_22460 193 0 0 193
1034809.SLUG_12320 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_12330 1034809.SLUG_20590 159 0 0 158
1034809.SLUG_12330 1034809.SLUG_24150 163 0 0 163
1034809.SLUG_12330 1034809.SLUG_10930 160 0 0 159
1034809.SLUG_12330 1034809.SLUG_15760 155 0 0 154
1034809.SLUG_12330 1034809.SLUG_17120 185 0 0 185
1034809.SLUG_12330 1034809.SLUG_04550 206 0 201 338
1034809.SLUG_12330 1034809.SLUG_10180 156 0 0 155
1034809.SLUG_12330 1034809.SLUG_23390 0 0 634 634
1034809.SLUG_12330 1034809.SLUG_12260 193 0 0 193
1034809.SLUG_12330 1034809.SLUG_12390 0 0 206 206
1034809.SLUG_12330 1034809.SLUG_00160 219 0 0 219
1034809.SLUG_12330 1034809.SLUG_00750 206 0 201 338
1034809.SLUG_12330 1034809.SLUG_13900 196 0 0 196
1034809.SLUG_12330 1034809.SLUG_14350 196 0 0 196
1034809.SLUG_12330 1034809.SLUG_05300 0 0 239 238
1034809.SLUG_12330 1034809.SLUG_14030 156 0 0 155
1034809.SLUG_12330 1034809.SLUG_16810 260 0 0 260
1034809.SLUG_12330 1034809.SLUG_10020 280 0 0 280
1034809.SLUG_12330 1034809.SLUG_01420 161 0 0 161
1034809.SLUG_12330 1034809.SLUG_21110 206 0 201 338
1034809.SLUG_12330 1034809.SLUG_17330 159 0 0 158
1034809.SLUG_12330 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_12330 1034809.SLUG_07370 160 0 0 159
1034809.SLUG_12330 1034809.SLUG_15940 206 0 0 206
1034809.SLUG_12330 1034809.SLUG_14020 208 0 0 208
1034809.SLUG_12330 1034809.SLUG_20270 0 0 206 206
1034809.SLUG_12330 1034809.SLUG_17290 185 0 0 185
1034809.SLUG_12330 1034809.SLUG_01530 160 0 0 159
1034809.SLUG_12330 1034809.SLUG_14360 168 0 0 167
1034809.SLUG_12340 1034809.SLUG_20540 144 0 97 193
1034809.SLUG_12340 1034809.SLUG_00180 219 0 195 344
1034809.SLUG_12340 1034809.SLUG_16840 154 0 0 153
1034809.SLUG_12340 1034809.SLUG_05030 143 0 53 153
1034809.SLUG_12340 1034809.SLUG_14190 219 0 242 382
